club_name,club_link
Sassuolo,https://fbref.com/en/squads/e2befd26/2015-2016/Sassuolo-Stats
Torino,https://fbref.com/en/squads/105360fe/2015-2016/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/2015-2016/Udinese-Stats
Atalanta,https://fbref.com/en/squads/922493f3/2016-2017/Atalanta-Stats
Bologna,https://fbref.com/en/squads/1d8099f8/2016-2017/Bologna-Stats
Cagliari,https://fbref.com/en/squads/c4260e09/2016-2017/Cagliari-Stats
Chievo,https://fbref.com/en/squads/cc919b35/2016-2017/Chievo-Stats
Crotone,https://fbref.com/en/squads/3074d7b1/2016-2017/Crotone-Stats
Empoli,https://fbref.com/en/squads/a3d88bd8/2016-2017/Empoli-Stats
Fiorentina,https://fbref.com/en/squads/421387cf/2016-2017/Fiorentina-Stats
Genoa,https://fbref.com/en/squads/658bf2de/2016-2017/Genoa-Stats
Inter,https://fbref.com/en/squads/d609edc0/2016-2017/Internazionale-Stats
Juventus,https://fbref.com/en/squads/e0652b02/2016-2017/Juventus-Stats
Lazio,https://fbref.com/en/squads/7213da33/2016-2017/Lazio-Stats
Milan,https://fbref.com/en/squads/dc56fe14/2016-2017/Milan-Stats
Napoli,https://fbref.com/en/squads/d48ad4ff/2016-2017/Napoli-Stats
Palermo,https://fbref.com/en/squads/ee058a17/2016-2017/Palermo-Stats
Pescara,https://fbref.com/en/squads/b985784c/2016-2017/Pescara-Stats
Roma,https://fbref.com/en/squads/cf74a709/2016-2017/Roma-Stats
Sampdoria,https://fbref.com/en/squads/8ff9e3b3/2016-2017/Sampdoria-Stats
Sassuolo,https://fbref.com/en/squads/e2befd26/2016-2017/Sassuolo-Stats
Torino,https://fbref.com/en/squads/105360fe/2016-2017/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/2016-2017/Udinese-Stats
Atalanta,https://fbref.com/en/squads/922493f3/2017-2018/Atalanta-Stats
Benevento,https://fbref.com/en/squads/4fcb34fd/2017-2018/Benevento-Stats
Bologna,https://fbref.com/en/squads/1d8099f8/2017-2018/Bologna-Stats
Cagliari,https://fbref.com/en/squads/c4260e09/2017-2018/Cagliari-Stats
Chievo,https://fbref.com/en/squads/cc919b35/2017-2018/Chievo-Stats
Crotone,https://fbref.com/en/squads/3074d7b1/2017-2018/Crotone-Stats
Fiorentina,https://fbref.com/en/squads/421387cf/2017-2018/Fiorentina-Stats
Genoa,https://fbref.com/en/squads/658bf2de/2017-2018/Genoa-Stats
Hellas Verona,https://fbref.com/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats
Inter,https://fbref.com/en/squads/d609edc0/2017-2018/Internazionale-Stats
Juventus,https://fbref.com/en/squads/e0652b02/2017-2018/Juventus-Stats
Lazio,https://fbref.com/en/squads/7213da33/2017-2018/Lazio-Stats
Milan,https://fbref.com/en/squads/dc56fe14/2017-2018/Milan-Stats
Napoli,https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats
Roma,https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats
Sampdoria,https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats
Sassuolo,https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats
SPAL,https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats
Torino,https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats
Atalanta,https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats
Bologna,https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats
Cagliari,https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats
Chievo,https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats
Empoli,https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats
Fiorentina,https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats
Frosinone,https://fbref.com/en/squads/6a7ad59d/2018-2019/Frosinone-Stats
Genoa,https://fbref.com/en/squads/658bf2de/2018-2019/Genoa-Stats
Inter,https://fbref.com/en/squads/d609edc0/2018-2019/Internazionale-Stats
Juventus,https://fbref.com/en/squads/e0652b02/2018-2019/Juventus-Stats
Lazio,https://fbref.com/en/squads/7213da33/2018-2019/Lazio-Stats
Milan,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats
Napoli,https://fbref.com/en/squads/d48ad4ff/2018-2019/Napoli-Stats
Parma,https://fbref.com/en/squads/eab4234c/2018-2019/Parma-Stats
Roma,https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats
Sampdoria,https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats
Sassuolo,https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats
SPAL,https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats
Torino,https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats
Atalanta,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats
Bologna,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats
Brescia,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats
Cagliari,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats
Fiorentina,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats
Genoa,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats
Hellas Verona,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats
Inter,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats
Juventus,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats
Lazio,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats
Lecce,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats
Milan,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats
Napoli,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats
Parma,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats
Roma,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats
Sampdoria,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats
Sassuolo,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats
SPAL,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats
Torino,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats
Atalanta,https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats
Benevento,https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats
Bologna,https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats
Cagliari,https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats
Crotone,https://fbref.com/en/squads/3074d7b1/2020-2021/Crotone-Stats
Fiorentina,https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats
Genoa,https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats
Hellas Verona,https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats
Inter,https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats
Juventus,https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats
Lazio,https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats
Milan,https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats
Napoli,https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats
Parma,https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats
Roma,https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats
Sampdoria,https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats
Sassuolo,https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats
Spezia,https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats
Torino,https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats
Atalanta,https://fbref.com/en/squads/922493f3/2021-2022/Atalanta-Stats
Bologna,https://fbref.com/en/squads/1d8099f8/2021-2022/Bologna-Stats
Cagliari,https://fbref.com/en/squads/c4260e09/2021-2022/Cagliari-Stats
Empoli,https://fbref.com/en/squads/a3d88bd8/2021-2022/Empoli-Stats
Fiorentina,https://fbref.com/en/squads/421387cf/2021-2022/Fiorentina-Stats
Genoa,https://fbref.com/en/squads/658bf2de/2021-2022/Genoa-Stats
Hellas Verona,https://fbref.com/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats
Inter,https://fbref.com/en/squads/d609edc0/2021-2022/Internazionale-Stats
Juventus,https://fbref.com/en/squads/e0652b02/2021-2022/Juventus-Stats
Lazio,https://fbref.com/en/squads/7213da33/2021-2022/Lazio-Stats
Milan,https://fbref.com/en/squads/dc56fe14/2021-2022/Milan-Stats
Napoli,https://fbref.com/en/squads/d48ad4ff/2021-2022/Napoli-Stats
Roma,https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats
Salernitana,https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats
Sampdoria,https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats
Sassuolo,https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats
Spezia,https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats
Torino,https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats
Venezia,https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats
Atalanta,https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats
Bologna,https://fbref.com/en/squads/1d8099f8/2022-2023/Bologna-Stats
Cremonese,https://fbref.com/en/squads/9aad3a77/2022-2023/Cremonese-Stats
Empoli,https://fbref.com/en/squads/a3d88bd8/2022-2023/Empoli-Stats
Fiorentina,https://fbref.com/en/squads/421387cf/2022-2023/Fiorentina-Stats
Hellas Verona,https://fbref.com/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats
Inter,https://fbref.com/en/squads/d609edc0/2022-2023/Internazionale-Stats
Juventus,https://fbref.com/en/squads/e0652b02/2022-2023/Juventus-Stats
Lazio,https://fbref.com/en/squads/7213da33/2022-2023/Lazio-Stats
Lecce,https://fbref.com/en/squads/ffcbe334/2022-2023/Lecce-Stats
Milan,https://fbref.com/en/squads/dc56fe14/2022-2023/Milan-Stats
Monza,https://fbref.com/en/squads/21680aa4/2022-2023/Monza-Stats
Napoli,https://fbref.com/en/squads/d48ad4ff/2022-2023/Napoli-Stats
Roma,https://fbref.com/en/squads/cf74a709/2022-2023/Roma-Stats
Salernitana,https://fbref.com/en/squads/c5577084/2022-2023/Salernitana-Stats
Sampdoria,https://fbref.com/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats
Sassuolo,https://fbref.com/en/squads/e2befd26/2022-2023/Sassuolo-Stats
Spezia,https://fbref.com/en/squads/68449f6d/2022-2023/Spezia-Stats
Torino,https://fbref.com/en/squads/105360fe/2022-2023/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/2022-2023/Udinese-Stats
Atalanta,https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats
Bologna,https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats
Cagliari,https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats
Empoli,https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats
Fiorentina,https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats
Frosinone,https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats
Genoa,https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats
Hellas Verona,https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats
Inter,https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats
Juventus,https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats
Lazio,https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats
Lecce,https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats
Milan,https://fbref.com/en/squads/dc56fe14/2023-2024/Milan-Stats
Monza,https://fbref.com/en/squads/21680aa4/2023-2024/Monza-Stats
Napoli,https://fbref.com/en/squads/d48ad4ff/2023-2024/Napoli-Stats
Roma,https://fbref.com/en/squads/cf74a709/2023-2024/Roma-Stats
Salernitana,https://fbref.com/en/squads/c5577084/2023-2024/Salernitana-Stats
Sassuolo,https://fbref.com/en/squads/e2befd26/2023-2024/Sassuolo-Stats
Torino,https://fbref.com/en/squads/105360fe/2023-2024/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/2023-2024/Udinese-Stats
Atalanta,https://fbref.com/en/squads/922493f3/Atalanta-Stats
Bologna,https://fbref.com/en/squads/1d8099f8/Bologna-Stats
Cagliari,https://fbref.com/en/squads/c4260e09/Cagliari-Stats
Como,https://fbref.com/en/squads/28c9c3cd/Como-Stats
Empoli,https://fbref.com/en/squads/a3d88bd8/Empoli-Stats
Fiorentina,https://fbref.com/en/squads/421387cf/Fiorentina-Stats
Genoa,https://fbref.com/en/squads/658bf2de/Genoa-Stats
Hellas Verona,https://fbref.com/en/squads/0e72edf2/Hellas-Verona-Stats
Inter,https://fbref.com/en/squads/d609edc0/Internazionale-Stats
Juventus,https://fbref.com/en/squads/e0652b02/Juventus-Stats
Lazio,https://fbref.com/en/squads/7213da33/Lazio-Stats
Lecce,https://fbref.com/en/squads/ffcbe334/Lecce-Stats
Milan,https://fbref.com/en/squads/dc56fe14/Milan-Stats
Monza,https://fbref.com/en/squads/21680aa4/Monza-Stats
Napoli,https://fbref.com/en/squads/d48ad4ff/Napoli-Stats
Parma,https://fbref.com/en/squads/eab4234c/Parma-Stats
Roma,https://fbref.com/en/squads/cf74a709/Roma-Stats
Torino,https://fbref.com/en/squads/105360fe/Torino-Stats
Udinese,https://fbref.com/en/squads/04eea015/Udinese-Stats
Venezia,https://fbref.com/en/squads/af5d5982/Venezia-Stats
Arles-Avignon,https://fbref.com/en/squads/e95faa7f/2010-2011/Arles-Avignon-Stats
Auxerre,https://fbref.com/en/squads/5ae09109/2010-2011/Auxerre-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2010-2011/Bordeaux-Stats
Brest,https://fbref.com/en/squads/fb08dbb3/2010-2011/Brest-Stats
Caen,https://fbref.com/en/squads/74229020/2010-2011/Caen-Stats
Lens,https://fbref.com/en/squads/fd4e0f7d/2010-2011/Lens-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2010-2011/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2010-2011/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2010-2011/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2010-2011/Marseille-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2010-2011/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2010-2011/Montpellier-Stats
Nancy,https://fbref.com/en/squads/e88fc6e5/2010-2011/Nancy-Stats
Nice,https://fbref.com/en/squads/132ebc33/2010-2011/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2010-2011/Paris-Saint-Germain-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2010-2011/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2010-2011/Saint-Etienne-Stats
Sochaux,https://fbref.com/en/squads/b9cd3c9a/2010-2011/Sochaux-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2010-2011/Toulouse-Stats
Valenciennes,https://fbref.com/en/squads/259d3345/2010-2011/Valenciennes-Stats
Ajaccio,https://fbref.com/en/squads/7a54bb4f/2011-2012/Ajaccio-Stats
Auxerre,https://fbref.com/en/squads/5ae09109/2011-2012/Auxerre-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2011-2012/Bordeaux-Stats
Brest,https://fbref.com/en/squads/fb08dbb3/2011-2012/Brest-Stats
Caen,https://fbref.com/en/squads/74229020/2011-2012/Caen-Stats
Dijon,https://fbref.com/en/squads/8dfb7350/2011-2012/Dijon-Stats
Evian,https://fbref.com/en/squads/633fbb6e/2011-2012/Evian-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2011-2012/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2011-2012/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2011-2012/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2011-2012/Marseille-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2011-2012/Montpellier-Stats
Nancy,https://fbref.com/en/squads/e88fc6e5/2011-2012/Nancy-Stats
Nice,https://fbref.com/en/squads/132ebc33/2011-2012/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2011-2012/Paris-Saint-Germain-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2011-2012/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2011-2012/Saint-Etienne-Stats
Sochaux,https://fbref.com/en/squads/b9cd3c9a/2011-2012/Sochaux-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2011-2012/Toulouse-Stats
Valenciennes,https://fbref.com/en/squads/259d3345/2011-2012/Valenciennes-Stats
Ajaccio,https://fbref.com/en/squads/7a54bb4f/2012-2013/Ajaccio-Stats
Bastia,https://fbref.com/en/squads/6283be2c/2012-2013/Bastia-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2012-2013/Bordeaux-Stats
Brest,https://fbref.com/en/squads/fb08dbb3/2012-2013/Brest-Stats
Evian,https://fbref.com/en/squads/633fbb6e/2012-2013/Evian-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2012-2013/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2012-2013/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2012-2013/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2012-2013/Marseille-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2012-2013/Montpellier-Stats
Nancy,https://fbref.com/en/squads/e88fc6e5/2012-2013/Nancy-Stats
Nice,https://fbref.com/en/squads/132ebc33/2012-2013/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2012-2013/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2012-2013/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2012-2013/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2012-2013/Saint-Etienne-Stats
Sochaux,https://fbref.com/en/squads/b9cd3c9a/2012-2013/Sochaux-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2012-2013/Toulouse-Stats
Troyes,https://fbref.com/en/squads/54195385/2012-2013/Troyes-Stats
Valenciennes,https://fbref.com/en/squads/259d3345/2012-2013/Valenciennes-Stats
Ajaccio,https://fbref.com/en/squads/7a54bb4f/2013-2014/Ajaccio-Stats
Bastia,https://fbref.com/en/squads/6283be2c/2013-2014/Bastia-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2013-2014/Bordeaux-Stats
Evian,https://fbref.com/en/squads/633fbb6e/2013-2014/Evian-Stats
Guingamp,https://fbref.com/en/squads/d41b5f53/2013-2014/Guingamp-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2013-2014/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2013-2014/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2013-2014/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2013-2014/Marseille-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2013-2014/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2013-2014/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2013-2014/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2013-2014/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2013-2014/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2013-2014/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2013-2014/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2013-2014/Saint-Etienne-Stats
Sochaux,https://fbref.com/en/squads/b9cd3c9a/2013-2014/Sochaux-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2013-2014/Toulouse-Stats
Valenciennes,https://fbref.com/en/squads/259d3345/2013-2014/Valenciennes-Stats
Bastia,https://fbref.com/en/squads/6283be2c/2014-2015/Bastia-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2014-2015/Bordeaux-Stats
Caen,https://fbref.com/en/squads/74229020/2014-2015/Caen-Stats
Evian,https://fbref.com/en/squads/633fbb6e/2014-2015/Evian-Stats
Guingamp,https://fbref.com/en/squads/d41b5f53/2014-2015/Guingamp-Stats
Lens,https://fbref.com/en/squads/fd4e0f7d/2014-2015/Lens-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2014-2015/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2014-2015/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2014-2015/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2014-2015/Marseille-Stats
Metz,https://fbref.com/en/squads/f83960ae/2014-2015/Metz-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2014-2015/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2014-2015/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2014-2015/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2014-2015/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2014-2015/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2014-2015/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2014-2015/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2014-2015/Saint-Etienne-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2014-2015/Toulouse-Stats
Angers,https://fbref.com/en/squads/69236f98/2015-2016/Angers-Stats
Bastia,https://fbref.com/en/squads/6283be2c/2015-2016/Bastia-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2015-2016/Bordeaux-Stats
Caen,https://fbref.com/en/squads/74229020/2015-2016/Caen-Stats
Gazélec Ajaccio,https://fbref.com/en/squads/73905dde/2015-2016/Gazelec-Ajaccio-Stats
Guingamp,https://fbref.com/en/squads/d41b5f53/2015-2016/Guingamp-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2015-2016/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2015-2016/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2015-2016/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2015-2016/Marseille-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2015-2016/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2015-2016/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2015-2016/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2015-2016/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2015-2016/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2015-2016/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2015-2016/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2015-2016/Saint-Etienne-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2015-2016/Toulouse-Stats
Troyes,https://fbref.com/en/squads/54195385/2015-2016/Troyes-Stats
Angers,https://fbref.com/en/squads/69236f98/2016-2017/Angers-Stats
Bastia,https://fbref.com/en/squads/6283be2c/2016-2017/Bastia-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2016-2017/Bordeaux-Stats
Caen,https://fbref.com/en/squads/74229020/2016-2017/Caen-Stats
Dijon,https://fbref.com/en/squads/8dfb7350/2016-2017/Dijon-Stats
Guingamp,https://fbref.com/en/squads/d41b5f53/2016-2017/Guingamp-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2016-2017/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2016-2017/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2016-2017/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2016-2017/Marseille-Stats
Metz,https://fbref.com/en/squads/f83960ae/2016-2017/Metz-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2016-2017/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2016-2017/Montpellier-Stats
Nancy,https://fbref.com/en/squads/e88fc6e5/2016-2017/Nancy-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2016-2017/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2016-2017/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2016-2017/Paris-Saint-Germain-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2016-2017/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2016-2017/Saint-Etienne-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2016-2017/Toulouse-Stats
Amiens,https://fbref.com/en/squads/25622401/2017-2018/Amiens-Stats
Angers,https://fbref.com/en/squads/69236f98/2017-2018/Angers-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2017-2018/Bordeaux-Stats
Caen,https://fbref.com/en/squads/74229020/2017-2018/Caen-Stats
Dijon,https://fbref.com/en/squads/8dfb7350/2017-2018/Dijon-Stats
Guingamp,https://fbref.com/en/squads/d41b5f53/2017-2018/Guingamp-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2017-2018/Lille-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2017-2018/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2017-2018/Marseille-Stats
Metz,https://fbref.com/en/squads/f83960ae/2017-2018/Metz-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2017-2018/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2017-2018/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats
Strasbourg,https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats
Troyes,https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats
Amiens,https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats
Angers,https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2018-2019/Bordeaux-Stats
Caen,https://fbref.com/en/squads/74229020/2018-2019/Caen-Stats
Dijon,https://fbref.com/en/squads/8dfb7350/2018-2019/Dijon-Stats
Guingamp,https://fbref.com/en/squads/d41b5f53/2018-2019/Guingamp-Stats
